First Resource;Second Resource;Resource type;Median between them;Percentile 5 between them;Percentile 95 between them;Resource Probability
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;21-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=28897133184544494271381445294912732704&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FC904478515DA1B-4000098E9F752FDF&ts=1603405968488;XHR;35.0;35.0;35.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;22-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603559722757;XHR;667.0;667.0;667.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;23-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=43869496241611948313483401731765210260&ts=1603559723094;XHR;655.0;655.0;655.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;24-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=43869496241611948313483401731765210260&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA30958515946A-600008C5C486E933&ts=1603559723467;XHR;102.0;102.0;102.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;25-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603559913280;XHR;696.0;696.0;696.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;26-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=10678213618469644131368140432006386550&ts=1603559913631;XHR;537.0;537.0;537.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;27-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=10678213618469644131368140432006386550&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA30F48515960D-60000652852EB4D4&ts=1603559913924;XHR;42.0;42.0;42.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;28-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603560322863;XHR;664.0;664.0;664.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;29-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=44156596103267169250443650449609238143&ts=1603560323226;XHR;471.0;471.0;471.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;30-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=44156596103267169250443650449609238143&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA31C18515BE77-600007C7892796B0&ts=1603560323528;XHR;42.0;42.0;42.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;31-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603754282060;XHR;752.0;752.0;752.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;32-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=82228834261013212701170588869052515897&ts=1603754282445;XHR;498.0;498.0;498.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;33-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=82228834261013212701170588869052515897&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCBAC94051589A4-400009ADCA377BBF&ts=1603754282806;XHR;50.0;50.0;50.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;34-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603754930416;XHR;912.0;912.0;912.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;35-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=89117264878054513371516976832565865360&ts=1603754930946;XHR;431.0;431.0;431.0;100.0
6-https://www.i.cdn.cnn.com/.a/fonts/cnn/3.9.0/cnnsans-light.woff2;36-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=89117264878054513371516976832565865360&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCBADD88515C648-60000831AB3612AE&ts=1603754931241;XHR;36.0;36.0;36.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;Fetch;-0.5;-32.0;10.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;9-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otPcCenter.json;Fetch;-4.0;-49.0;32.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;10-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otCookieSettingsButton.json;Fetch;-13.0;-56.0;31.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;11-https://logx.optimizely.com/v1/events;XHR;-1065.5;-1155.0;1015.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;12-https://cdn.cookielaw.org/vendorlist/iab2Data.json;XHR;0.5;-16.0;27.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;13-https://edition.cnn.com/favicon.ico;Other;-31.0;-36.0;34.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;14-https://privacyportal-eu.onetrust.com/request/v1/consentreceipts;XHR;-240.0;-442.0;210.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;15-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603405678606;XHR;901.0;901.0;901.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;16-https://api.segment.io/v1/t;XHR;-164.0;-166.0;231.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;17-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=86357508036163891910681711633058864184&ts=1603405679082;XHR;525.0;525.0;525.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;18-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=86357508036163891910681711633058864184&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FC903B705159F95-400008BE9F6E461A&ts=1603405679427;XHR;35.0;35.0;35.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;19-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603405967834;XHR;692.0;692.0;692.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;20-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=28897133184544494271381445294912732704&ts=1603405968189;XHR;569.0;569.0;569.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;21-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=28897133184544494271381445294912732704&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FC904478515DA1B-4000098E9F752FDF&ts=1603405968488;XHR;42.0;42.0;42.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;22-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603559722757;XHR;674.0;674.0;674.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;23-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=43869496241611948313483401731765210260&ts=1603559723094;XHR;662.0;662.0;662.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;24-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=43869496241611948313483401731765210260&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA30958515946A-600008C5C486E933&ts=1603559723467;XHR;109.0;109.0;109.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;25-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603559913280;XHR;703.0;703.0;703.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;26-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=10678213618469644131368140432006386550&ts=1603559913631;XHR;544.0;544.0;544.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;27-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=10678213618469644131368140432006386550&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA30F48515960D-60000652852EB4D4&ts=1603559913924;XHR;49.0;49.0;49.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;28-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603560322863;XHR;671.0;671.0;671.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;29-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=44156596103267169250443650449609238143&ts=1603560323226;XHR;478.0;478.0;478.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;30-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=44156596103267169250443650449609238143&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA31C18515BE77-600007C7892796B0&ts=1603560323528;XHR;49.0;49.0;49.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;31-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603754282060;XHR;759.0;759.0;759.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;32-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=82228834261013212701170588869052515897&ts=1603754282445;XHR;505.0;505.0;505.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;33-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=82228834261013212701170588869052515897&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCBAC94051589A4-400009ADCA377BBF&ts=1603754282806;XHR;57.0;57.0;57.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;34-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603754930416;XHR;919.0;919.0;919.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;35-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=89117264878054513371516976832565865360&ts=1603754930946;XHR;438.0;438.0;438.0;100.0
7-https://cdn.cookielaw.org/consent/3d9a6f21-8e47-43f8-8d58-d86150f3e92b/bf258aac-245a-4988-ad6d-a12bde690527/en.json;36-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=89117264878054513371516976832565865360&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCBADD88515C648-60000831AB3612AE&ts=1603754931241;XHR;43.0;43.0;43.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;9-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otPcCenter.json;Fetch;-8.0;-45.0;35.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;10-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otCookieSettingsButton.json;Fetch;-13.0;-49.0;34.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;11-https://logx.optimizely.com/v1/events;XHR;-1063.0;-1148.0;1018.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;12-https://cdn.cookielaw.org/vendorlist/iab2Data.json;XHR;4.5;-12.0;22.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;13-https://edition.cnn.com/favicon.ico;Other;-15.0;-34.0;37.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;14-https://privacyportal-eu.onetrust.com/request/v1/consentreceipts;XHR;-243.0;-438.0;213.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;15-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603405678606;XHR;904.0;904.0;904.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;16-https://api.segment.io/v1/t;XHR;-157.0;-169.0;234.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;17-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=86357508036163891910681711633058864184&ts=1603405679082;XHR;528.0;528.0;528.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;18-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=86357508036163891910681711633058864184&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FC903B705159F95-400008BE9F6E461A&ts=1603405679427;XHR;38.0;38.0;38.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;19-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603405967834;XHR;695.0;695.0;695.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;20-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=28897133184544494271381445294912732704&ts=1603405968189;XHR;572.0;572.0;572.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;21-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=28897133184544494271381445294912732704&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FC904478515DA1B-4000098E9F752FDF&ts=1603405968488;XHR;45.0;45.0;45.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;22-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603559722757;XHR;677.0;677.0;677.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;23-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=43869496241611948313483401731765210260&ts=1603559723094;XHR;665.0;665.0;665.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;24-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=43869496241611948313483401731765210260&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA30958515946A-600008C5C486E933&ts=1603559723467;XHR;112.0;112.0;112.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;25-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603559913280;XHR;706.0;706.0;706.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;26-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=10678213618469644131368140432006386550&ts=1603559913631;XHR;547.0;547.0;547.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;27-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=10678213618469644131368140432006386550&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA30F48515960D-60000652852EB4D4&ts=1603559913924;XHR;52.0;52.0;52.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;28-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603560322863;XHR;674.0;674.0;674.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;29-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=44156596103267169250443650449609238143&ts=1603560323226;XHR;481.0;481.0;481.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;30-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=44156596103267169250443650449609238143&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCA31C18515BE77-600007C7892796B0&ts=1603560323528;XHR;52.0;52.0;52.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;31-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603754282060;XHR;762.0;762.0;762.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;32-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=82228834261013212701170588869052515897&ts=1603754282445;XHR;508.0;508.0;508.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;33-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=AAM&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&d_mid=82228834261013212701170588869052515897&d_blob=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&d_cid_ic=AVID%012FCBAC94051589A4-400009ADCA377BBF&ts=1603754282806;XHR;60.0;60.0;60.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;34-https://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=7FF852E2556756057F000101%40AdobeOrg&d_nsid=0&ts=1603754930416;XHR;922.0;922.0;922.0;100.0
8-https://cdn.cookielaw.org/scripttemplates/6.4.0/assets/otFlat.json;35-https://smetrics.cnn.com/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=7FF852E2556756057F000101%40AdobeOrg&mid=89117264878054513371516976832565865360&ts=1603754930946;XHR;441.0;441.0;441.0;100.0
